ticker,name,sector,industry,country,market_cap,n_years,fiscal_years,roic_avg,roic_trend,roic_latest,fcf_margin_avg,fcf_positive_years,fcf_years,rev_cagr,net_debt,ebitda_latest,nd_to_ebitda,net_cash,share_change,gm_avg,gm_std,exclude_reason,exchange,currency,price,market_cap_usd,dollar_volume_usd,score_roic,score_fcf,score_growth,score_balance,score_shares,score_gm_stability,quality_score,rank,pulled,eps_fy0_now,eps_fy0_chg_30d,eps_fy0_chg_90d,rev_up30_fy0,rev_down30_fy0,eps_fy1_now,eps_fy1_chg_30d,eps_fy1_chg_90d,rev_up30_fy1,rev_down30_fy1,price_ps,forward_pe,ev_ebitda,median_pe_hist,median_ev_ebitda_hist,n_hist_years,pe_vs_median,ev_vs_median,high_52w,ath,dd_52w,dd_ath,short_pct_float,insider_pct,next_earnings,multiples_note,bucket_compounder,bucket_cyclical_turn
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,86839443456.0,4,"2022,2023,2024,2025",0.1502735087258287,-0.0415560060668341,0.1366497686416306,0.267610846252193,4.0,4.0,0.0562035885799758,-5899300000.0,5818200000.0,0.0,True,-0.0431718061674009,0.8620434780865882,0.0064934696341092,,NMS,USD,843.47,86839443456.0,724416740.0,72.5,90.2,49.7,100,80,82.8,79.0,69,2026-09-04,53.54745,0.01802571174412737,0.15788184242369718,24.0,0.0,50.38474,0.061430348237744736,0.04745950519574604,2.0,4.0,852.030029296875,13.915854,16.786,18.742766970691427,14.421077798079594,4,-0.2575347054274004,0.163990669423844,859.34,1201.760009765625,-0.008506494173580958,-0.2910148262771338,0.024600001,0.02085,2026-10-28,,True,False
WING,Wingstop Inc.,Consumer Cyclical,Restaurants,United States,3004307968.0,4,"2022,2023,2024,2025",0.3003961359883386,0.2106624154620094,0.4246023201900358,0.1605713866894002,4.0,4.0,0.2491460122814421,1012522000.0,298041000.0,3.3972574243141045,False,-0.0630444214531255,0.4826001483924471,0.0032211599828774,,NMS,USD,110.28,3004307968.0,132162860.0,100.0,75.2,88.8,10,100,94.2,79.0,70,2026-09-04,4.44803,-0.022535588869990186,-0.026154408657709127,3.0,22.0,5.36267,-0.03527064635267407,-0.0416444770091321,2.0,24.0,113.15499877929688,20.564383,17.73,77.28111189036792,47.51577255032769,4,-0.7339015640823994,-0.626860744372392,322.175,428.8500061035156,-0.6487778419203947,-0.7361431802055669,0.15720001,0.00745,2026-11-03,,True,False
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,United States,31524829184.0,4,"2022,2023,2024,2025",0.2177612034122277,0.0446723971129813,0.2304430615048897,0.2108143914259232,4.0,4.0,0.0542258768150962,6732000000.0,4069000000.0,1.654460555419022,False,-0.0564732142857142,0.7052948537440906,0.0083502122799062,,NYQ,USD,76.29,31524829184.0,486150015.0,94.5,84.0,48.8,65,100,76.0,78.9,71,2026-09-04,6.2064,-0.0969763899134427,-0.10132013153531716,0.0,9.0,6.53144,-0.11617263986901127,-0.12036729026462623,0.0,10.0,76.16999816894531,11.680427,9.617,31.212651795934356,21.166769197349474,4,-0.6257790886732204,-0.5456557441366984,155.15,247.02999877929688,-0.5090557642994179,-0.6916568896678916,0.046,0.00164,2026-11-03,,True,False
AGX,"Argan, Inc.",Industrials,Engineering & Construction,United States,5777068032.0,4,"2023,2024,2025,2026",0.1593166607726676,0.1381023425806601,0.2500172153454101,0.1861625598206074,3.0,4.0,0.2756563885918484,-892465000.0,140874000.0,0.0,True,-0.002045711060948,0.1742736730321744,0.0248173969689136,,NYQ,USD,411.77,5777068032.0,144406915.0,84.6,79.7,91.2,100,80,34.1,78.9,72,2026-09-04,12.09207,-0.011888000457607961,0.07548544207425545,3.0,1.0,15.99002,-0.01578739064574486,0.07167621612311059,4.0,0.0,410.3999938964844,25.374794,29.781,20.39601042809428,9.775058922891603,4,0.2441057573224099,2.04663125152706,805.75,798.5499877929688,-0.4906608825361658,-0.4860684989417541,0.074499995,0.04112,2026-09-02,,False,False
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,Canada,13827460096.0,4,"2023,2024,2025,2026",0.361287503749448,-0.0371544124892675,0.314235555876449,0.1109805352602347,4.0,4.0,0.110346940789624,-8761000.0,2706843000.0,0.0,True,-0.0699047782716357,0.5738218631764422,0.0148726952315778,,NMS,USD,121.77,13827460096.0,423359098.0,92.3,62.0,68.5,100,100,54.0,78.8,73,2026-09-04,10.98172,-0.0058840995336173485,-0.10590005397954638,1.0,4.0,11.43125,-0.004407822425983143,-0.1351997258360902,1.0,4.0,120.06999969482422,10.86976,5.631,32.745355908336535,18.33816113571634,4,-0.6680518596155278,-0.6929354062096893,225.98,511.2900085449219,-0.4686697951375156,-0.7651626323844447,0.0998,0.044239998,2026-09-03,,True,False
DPM.TO,DPM Metals Inc.,Basic Materials,Gold,Canada,13530658816.0,4,"2022,2023,2024,2025",0.154519166132269,0.0250974353765725,0.1445477732056199,0.4495715044422875,4.0,4.0,0.2991365023158807,-485375000.0,532317000.0,0.0,True,-0.0285130344182197,0.5481217618950172,0.0664286447718384,,TOR,CAD,61.68,9811650705.0,37489305.0,83.3,96.9,92.6,100,80,11.1,78.8,74,2026-09-04,3.28667,-0.013864885624444878,-0.01962147086459165,0.0,1.0,4.22068,-0.04499131127362255,-0.016607796903978733,3.0,6.0,60.06999969482422,10.554495,14.864,,,0,,,72.54,70.1500015258789,-0.1719051599831236,-0.14369211135848792,,0.03311,2026-11-12,"statements in USD, price in CAD, own-history multiples skipped",False,False
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,United States,183724982272.0,4,"2022,2023,2024,2025",0.2608455632533508,0.0184848055871136,0.2568200619909384,0.2614987494238239,4.0,4.0,0.0506378594670431,39199000000.0,14678000000.0,2.6705954489712496,False,-0.0335896398219344,0.5706371791804175,0.0023873612145329,,NYQ,USD,259.63,183724982272.0,1193164975.0,97.9,89.4,46.9,45,80,96.9,78.7,75,2026-09-04,12.93007,0.0011343030269244103,-0.0044985949108826695,8.0,17.0,13.98023,-0.009612550935397701,-0.01696792330507091,2.0,26.0,260.95001220703125,18.573645,15.908,25.612693725096392,17.927013187764814,4,-0.2748265684448191,-0.11262406997852781,341.75,341.05999755859375,-0.23643010327130576,-0.23488531614675712,0.0174,0.0025600002,2026-11-05,,True,False
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,4789955985408.0,4,"2022,2023,2024,2025",0.5930319771235371,0.0651972378006803,0.6513962526828703,0.2645036936997639,4.0,4.0,0.0181253574347939,62723000000.0,144748000000.0,0.4333255036339016,False,-0.0809222495974014,0.4513806851524051,0.0146807383525283,,NMS,USD,328.21,4789955985408.0,17948205204.0,100.0,89.8,32.2,85,100,54.6,78.7,76,2026-09-04,8.81248,-0.00018493075307646212,0.006767779702144594,21.0,8.0,9.53289,-0.0055497079622661705,-0.012664717451893681,8.0,19.0,324.9599914550781,34.403095,28.649,31.031281352827804,24.495107481424405,4,0.10865853745562237,0.1695804977269708,344.57,340.0799865722656,-0.05691153769893453,-0.04446011442656461,0.008,0.01648,2026-10-29,,False,False
INTU,Intuit Inc.,Technology,Software - Application,United States,94178779136.0,4,"2022,2023,2024,2025",0.1223317078514436,0.0670622082490908,0.1583417097691079,0.3070722592717883,4.0,4.0,0.1395336514824015,3089000000.0,5890000000.0,0.5244482173174873,False,-0.0035211267605633,0.7937679614112585,0.011156391432383,,NMS,USD,344.3,94178779136.0,1599303798.0,73.4,92.1,75.0,85,80,66.6,78.7,77,2026-09-04,24.14205,-0.11553554098507202,-0.11499991751942418,4.0,2.0,27.33035,-0.11249220233879509,-0.1220521423034705,2.0,3.0,342.94000244140625,12.597715,13.839,61.419062963319135,38.962279109960996,4,-0.7948891697106542,-0.6448103058616518,705.08,807.3900146484375,-0.5136154727954186,-0.5752486453641208,0.038399998,0.02355,2026-11-19,,True,False
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,Italy,73457393664.0,4,"2022,2023,2024,2025",0.2226422643121624,0.0665356981827058,0.2461054086094271,0.1491729206530014,4.0,4.0,0.1193374245669953,1254362000.0,2766740000.0,0.4533718383368151,False,-0.0319029876420509,0.4991026556328448,0.0130276590232019,,NYQ,USD,417.93,73457393664.0,201401721.0,95.4,72.1,70.5,85,80,60.4,78.7,78,2026-09-04,9.86496,0.016405772672431596,0.01787820287277042,5.0,2.0,10.95553,0.014364296104122154,0.020945374842625375,8.0,1.0,413.2300109863281,32.90906,30.463,,,0,,,504.49,517.6500244140625,-0.18089553611304854,-0.20171932483907307,0.0274,0.32278,2026-11-03,"statements in EUR, price in USD, own-history multiples skipped",False,False
CTAS,Cintas Corporation,Industrials,Specialty Business Services,United States,80454090752.0,4,"2023,2024,2025,2026",0.2527398885696763,0.0491636970438032,0.2753809430810945,0.1630417131875489,4.0,4.0,0.0851437166164195,2139055000.0,3124465000.0,0.6846148060547966,False,-0.0176804318175223,0.4922067722302567,0.0127047316868645,,NMS,USD,201.05,80454090752.0,442925615.0,97.5,75.7,60.3,85,80,61.5,78.6,79,2026-09-04,5.48926,0.0006507841310754436,0.01168851274641347,10.0,0.0,6.09641,0.0013912752096767456,0.012736430477063854,3.0,0.0,198.08999633789062,32.88371,27.67,40.54845728335689,25.769997296569002,4,-0.1890268532239051,0.07372925505444128,219.17,227.66000366210938,-0.09618106338508625,-0.12988670319142337,0.0346,0.14975001,2026-09-23,,True,False
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors,United States,5669799424.0,4,"2023,2024,2025,2026",0.1559685793650794,0.0881074540336135,0.1950929233325626,0.227843641425801,4.0,4.0,0.017225657139027,-753650000.0,549932000.0,0.0,True,-0.0769580260720651,0.517372024922115,0.0096177459971878,,NMS,USD,113.13,5669799424.0,80866682.0,83.6,86.2,31.7,100,100,71.1,78.6,80,2026-09-04,8.4312,-0.0531847992094151,-0.05309973045822092,1.0,4.0,8.9002,-0.060922596437916865,-0.051791275184230656,1.0,4.0,113.05999755859375,12.71095,9.356,18.656362367206285,12.086332628211448,4,-0.3186801505129955,-0.22590248938196622,180.42,178.89999389648438,-0.37335108325798827,-0.36802682271742926,0.0862,0.00563,2026-11-03,,True,False
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,United States,13124501504.0,4,"2022,2023,2024,2025",0.1687590528107573,0.1092337489757664,0.2514686889923412,0.2617007139852854,4.0,4.0,0.0656472226630486,2699400000.0,1287600000.0,2.0964585274930103,False,-0.129049839895452,0.6355403397660954,0.003278402938553,,NYQ,USD,103.63,13124501504.0,225940447.0,87.6,89.5,53.2,45,100,93.8,78.6,81,2026-09-04,7.40165,0.039129964775731274,0.03993149222192249,9.0,1.0,9.19203,0.024183897902836593,0.02344382378385723,6.0,5.0,101.87000274658203,9.397415,11.431,25.274276296009482,23.739392017307594,4,-0.6281826276670187,-0.5184796648681633,150.47,214.35000610351562,-0.3229879527707714,-0.524749242613102,0.0584,0.00994,2026-10-29,,True,False
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,55613722624.0,4,"2022,2023,2024,2025",0.2749121203781887,0.2406084170090356,0.3965471449498843,0.0960268666952453,4.0,4.0,0.300250589119569,-498540000.0,1442393000.0,0.0,True,-0.0175608944126949,0.2051767768552105,0.0236052302845512,,NYQ,USD,1580.19,55613722624.0,767469840.0,99.1,56.7,92.8,100,80,35.9,78.4,82,2026-09-04,49.00705,0.0007328803320159061,0.1358285674024231,7.0,0.0,60.17848,0.0022603890960375406,0.13126778694708086,7.0,0.0,1560.1300048828125,26.25839,28.833,25.936032077256364,16.901688759370955,4,0.012428960674609746,0.7059242073673768,2073.99,2066.510009765625,-0.24776396950669355,-0.245041157550572,0.03,0.01081,2026-10-22,,False,False
MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,United States,13925579776.0,4,"2022,2023,2024,2025",0.2730115085514321,-0.1259843950680081,0.238358779812621,0.1669150989261371,4.0,4.0,0.0161507407688377,-1362246000.0,1081031000.0,0.0,True,-0.0143046591813279,0.2841104991915747,0.0054066212547791,,NYQ,USD,62.96,13925579776.0,91262094.0,88.9,76.4,31.4,100,80,86.8,78.3,83,2026-09-04,4.2,0.0,0.0,1.0,0.0,4.38,0.0011428571428571122,0.0011428571428571122,1.0,0.0,62.06999969482422,14.374429,11.53,11.920806440984975,6.914648790246297,4,0.20582689360505113,0.6674744227449483,71.12,70.41500091552734,-0.12724972307615,-0.11851169654480476,0.0208,0.02122,2026-10-20,,False,False
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,United States,7090492416.0,4,"2022,2023,2024,2025",0.0940553191217791,0.1171964355133242,0.1596419537021346,0.2744296400335627,4.0,4.0,0.2244193656887754,-866727000.0,705105000.0,0.0,True,-0.012749912486873,0.8067887232456533,0.0130038874702912,,NGM,USD,15.09,7090492416.0,329332852.0,59.6,90.6,87.0,100,80,60.7,78.2,84,2026-09-04,1.16099,-0.369972215589659,-0.3694555329260014,0.0,11.0,0.99533,-0.5365902488081049,-0.5369244297219211,0.0,11.0,14.550000190734863,15.160802,8.652,175.28418598012027,117.77854780826557,4,-0.9135073029250942,-0.9265401029219278,56.39,139.50999450683594,-0.7419755241933879,-0.8957063955011344,0.2301,0.022869999,2026-11-05,,True,False
CW,Curtiss-Wright Corporation,Industrials,Aerospace & Defense,United States,21005355008.0,4,"2022,2023,2024,2025",0.1232423936156812,0.0462385690701337,0.1483410076821774,0.1388096772462044,4.0,4.0,0.1101380918895083,586539000.0,787975000.0,0.7443624480472096,False,-0.0263396206887629,0.3725029063378333,0.0019953839272223,,NYQ,USD,568.72,21005355008.0,178563862.0,73.9,68.7,68.4,85,80,97.8,77.9,85,2026-09-04,15.28386,0.002627953659848581,0.004832893391670812,3.0,0.0,17.13609,0.0016407509460474312,0.0051724815534570645,3.0,0.0,561.530029296875,33.188435,25.712,38.2353448565601,17.897608683375875,4,-0.13199592877986543,0.4366165030685072,808.16,792.77001953125,-0.3051746816263178,-0.29168609374393706,0.0232,0.00365,2026-11-04,,True,False
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,Switzerland,27174182912.0,4,"2022,2023,2024,2025",0.4537927286180183,-0.0147874552283402,0.4352026444466995,0.2123502264265889,4.0,4.0,0.0089918566130791,2085284000.0,1243034000.0,1.6775759955077656,False,-0.0900852132796966,0.5936911604600186,0.0043314686454464,,NYQ,USD,1356.23,27174182912.0,259412893.0,93.5,84.2,29.0,65,100,90.4,77.9,86,2026-09-04,47.34645,0.0017359788762789652,0.014900543007143163,12.0,0.0,51.72483,0.004815944699100072,0.008827193818721435,10.0,2.0,1367.739990234375,26.220095,22.936,33.471356639994916,24.656467455385503,4,-0.2166408047927877,-0.06977753234515827,1525.17,1702.530029296875,-0.1032212866537009,-0.1966426631551188,0.041300002,0.00438,2026-11-05,,True,False
PAYX,"Paychex, Inc.",Technology,Software - Application,United States,44488810496.0,4,"2023,2024,2025,2026",0.2921842907131159,-0.1312060799614867,0.2371508104978772,0.3261089133123663,4.0,4.0,0.0915476750284542,3467900000.0,3023000000.0,1.1471716837578565,False,-0.0063483301131659,0.7239855327949166,0.0119931671733342,,NMS,USD,125.08,44488810496.0,389129634.0,90.1,92.7,61.9,65,80,63.6,77.7,87,2026-09-04,5.97676,-0.001083025250533276,0.013334780124480528,2.0,1.0,6.38578,-0.0003162278092615489,0.013567607891687539,2.0,1.0,124.0,19.5721,29.835,25.06625957801507,17.058905854376782,4,-0.21918545768327746,0.7489398355724715,138.19,159.77999877929688,-0.10268470945799257,-0.2239329018190792,0.060599998,0.103590004,2026-09-29,,True,False
NICE,NICE Ltd.,Technology,Software - Application,Israel,6346661376.0,4,"2022,2023,2024,2025",0.1061985098251199,0.0854940179788076,0.1580008683027699,0.2156248639348468,4.0,4.0,0.1052910246718608,-328597000.0,903061000.0,0.0,True,-0.0472730008275031,0.6737716539719767,0.0087452725440394,,NMS,USD,108.31,6346661376.0,64723565.0,66.1,84.7,66.3,100,80,74.4,77.6,88,2026-09-04,11.17161,0.007470621178002457,0.007293485003678768,12.0,0.0,12.65644,0.004280900044356439,0.00240375286410921,9.0,2.0,106.86000061035156,8.557698,194.89,32.08365578794382,16.85048240437442,4,-0.7332692366305789,10.56584098443414,153.68,315.0199890136719,-0.30465902778272025,-0.6607834285534375,0.0257,3.0000001e-05,2026-11-12,,True,False
UI,Ubiquiti Inc.,Technology,Communication Equipment,United States,36072493056.0,4,"2023,2024,2025,2026",0.6154752477268736,0.194047848145147,0.6683433968919199,0.1775681955988799,3.0,4.0,0.1904960086042639,-531238000.0,1204386000.0,0.0,True,0.0019685365006367,0.417858918006017,0.0317110107095476,,NYQ,USD,595.96,36072493056.0,74274495.0,100.0,78.2,83.4,100,55,26.1,77.6,89,2026-09-04,17.714,0.027851920622026016,0.027851920622026016,0.0,1.0,19.579,,,0.0,0.0,598.3699951171875,30.438736,29.51,29.88420699183245,23.537958582252593,4,0.018555921805758713,0.2537195992115593,1099.99,1084.5,-0.4560223319146651,-0.44825265549360305,0.0925,0.92999,2026-11-06,,False,True
PDD,PDD Holdings Inc.,Consumer Cyclical,Internet Retail,Ireland,116191854592.0,4,"2022,2023,2024,2025",0.2845521628401404,-0.001792938437834,0.2363584270065082,0.3241689992568707,4.0,4.0,0.489963045630756,-416929474000.0,122446654000.0,0.0,True,0.0292095990291065,0.6401635169840976,0.0727651178451218,,NMS,USD,81.63,116191854592.0,581985166.0,89.6,92.5,96.9,100,55,10.0,77.4,90,2026-09-04,69.15121,0.014005643726149763,0.005012475598171973,0.0,1.0,83.26029,0.008085969117031855,-0.015206642068603005,0.0,1.0,82.25,6.587733,-3.398,,,0,,,139.41,202.82000732421875,-0.41001362886450043,-0.5944680158278521,0.0349,0.00708,2026-11-18,"statements in CNY, price in USD, own-history multiples skipped",False,False
MCK,McKesson Corporation,Healthcare,Medical Distribution,United States,107424022528.0,4,"2023,2024,2025,2026",1.0553588054618923,0.1665435436937778,1.2173302710151586,0.0140830565819528,4.0,4.0,0.1339152307952116,2551000000.0,7177000000.0,0.3554409920579629,False,-0.1272855133614627,0.039838336602772,0.0034561782925222,,NYQ,USD,921.38,107424022528.0,951343278.0,100.0,22.3,73.6,85,100,93.2,77.2,91,2026-09-04,44.62685,0.008223828385164555,0.00796308647750199,9.0,1.0,50.55668,0.003588023089598602,0.004591499238657981,9.0,3.0,924.780029296875,18.255434,16.546,23.262190240591295,15.469176058852897,4,-0.21523150609673758,0.06961094353379238,999.0,995.6900024414062,-0.0742942649680931,-0.07121691788675377,0.0208,0.00062,2026-11-04,,True,False
GWW,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,United States,61836001280.0,4,"2022,2023,2024,2025",0.3380476857829828,-0.0536272860549096,0.3001714111503856,0.0831518032695487,4.0,4.0,0.0561914838038697,1903000000.0,2765000000.0,0.688245931283906,False,-0.0606653620352251,0.3906511648033324,0.0040207719667812,,NYQ,USD,1312.84,61836001280.0,390224623.0,91.7,51.9,49.6,85,100,91.5,77.2,92,2026-09-04,46.45551,0.017692829917365316,0.01969344341350676,12.0,3.0,51.04409,0.011143477171362548,0.013628276056539379,13.0,1.0,1284.8499755859375,25.719725,20.033,25.05121640742749,16.79005829384643,4,0.026685673928963594,0.19314654240016038,1419.91,1402.030029296875,-0.0951187219007279,-0.08357884728738929,0.0238,0.062800005,2026-11-04,,False,False
NVS,Novartis AG,Healthcare,Drug Manufacturers - General,Switzerland,309987573760.0,4,"2022,2023,2024,2025",0.1431570209663962,0.1090880655062293,0.1877734578443445,0.2656956270530006,4.0,4.0,0.0925166147146356,23843000000.0,22821000000.0,1.0447833136146532,False,-0.110150204824761,0.7441245449014451,0.0112434038442928,,NYQ,USD,163.09,309987573760.0,314926464.0,80.6,89.9,62.1,65,100,66.4,77.1,93,2026-09-04,8.80321,0.013774241098162054,-0.009450670627419222,5.0,1.0,9.80894,0.005936796550115142,-0.01462154264055715,2.0,2.0,162.4600067138672,16.626669,15.23,17.930014580262757,12.552593118129447,4,-0.07269071502582447,0.2132951221053785,170.46,168.6199951171875,-0.0469317921279645,-0.03653177903984184,0.0026,0.000120000004,2026-10-27,,True,False
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,United States,52935413760.0,4,"2022,2023,2024,2025",0.2139638723987619,-0.0934858355307335,0.1936853164080337,0.1499416484623248,4.0,4.0,0.0036819890329642,-38759000.0,788087000.0,0.0,True,-0.0590040887506333,0.5832478356162226,0.0062877253073582,,NMS,USD,338.59,52935413760.0,1352036934.0,84.3,72.4,26.1,100,100,83.5,77.0,94,2026-09-04,9.09129,0.24400356317450944,0.26642038354973674,15.0,0.0,11.65247,0.13308550113576256,0.22487128438110315,15.0,1.0,341.6199951171875,29.05736,35.03,38.839312406560374,27.03030325202711,4,-0.25185699232173064,0.2959529041677682,487.91,483.8399963378906,-0.29982989666703397,-0.29394015025038056,0.0506,0.00202,2026-10-21,,True,False
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,United States,32699551744.0,4,"2022,2023,2024,2025",0.2852878210804005,0.1616286407471745,0.3488631870621871,0.066824577567488,4.0,4.0,0.1532003149027665,-643759000.0,1920064000.0,0.0,True,-0.0995386333348904,0.1734811445325786,0.0196081948844278,,NYQ,USD,741.32,32699551744.0,323661053.0,99.7,44.5,77.7,100,100,43.0,76.9,95,2026-09-04,32.85062,0.11782238018514324,0.12015164214200325,8.0,0.0,36.74899,0.11610956336290168,0.12492419945285871,10.0,0.0,734.260009765625,20.172527,16.239,19.688596205930427,12.197136279770351,4,0.02457924318259952,0.33137808970235993,951.96,943.75,-0.2286860689885868,-0.2219761485927152,0.0214,0.00708,2026-10-29,,False,False
DBX,"Dropbox, Inc.",Technology,Software - Infrastructure,United States,7762701824.0,4,"2022,2023,2024,2025",0.3363127557186822,0.2880902404151678,0.5526356095679013,0.3356001632667443,4.0,4.0,0.0273604813707835,1942700000.0,853600000.0,2.275890346766636,False,-0.2491054225158271,0.8110841974849986,0.0087727050959045,,NMS,USD,35.7,7762701824.0,140656144.0,100.0,93.0,35.9,45,100,74.2,76.9,96,2026-09-04,3.04535,-0.006890636821371698,-0.006890636821371698,3.0,3.0,3.28037,-0.03675198867723972,-0.03675198867723972,1.0,5.0,34.5,10.882919,12.799,18.201689830024122,17.638537685686806,4,-0.40209293194039797,-0.2743729538086346,36.366,42.0,-0.05131166474179183,-0.1785714285714286,0.2967,0.08071,2026-11-05,,True,False
RELX,RELX PLC,Industrials,Specialty Business Services,United Kingdom,63818039296.0,4,"2022,2023,2024,2025",0.2086391923040233,0.0679298695369036,0.2395435851510067,0.2280002116206108,4.0,4.0,0.0388831723851132,7039000000.0,3686000000.0,1.909658166033641,False,-0.0486634327587985,0.651502646368856,0.0069668258555182,,NYQ,USD,36.65,63818039296.0,92967380.0,93.5,86.3,41.4,65,80,81.4,76.8,97,2026-09-04,1.91676,0.01028862979907652,-0.012137235802526347,1.0,1.0,2.16038,0.015502491303938992,-0.004033875332506542,1.0,1.0,35.150001525878906,16.96461,77.377,,,0,,,48.4,55.65999984741211,-0.27376029905208865,-0.3684872148357867,0.0034,0.0,2026-07-23,"statements in GBP, price in USD, own-history multiples skipped",False,False
PGNY,"Progyny, Inc.",Healthcare,Healthcare Plans,United States,2041700224.0,4,"2022,2023,2024,2025",0.0882984947113523,0.0523841152240869,0.1012991159668555,0.1414459094817131,4.0,4.0,0.1787019130714957,-282370000.0,90225000.0,0.0,True,-0.1009965537940934,0.2213357512136515,0.0089602824987659,,NMS,USD,26.61,2041700224.0,32391235.0,57.6,70.0,81.9,100,100,73.8,76.8,98,2026-09-04,2.08468,0.013628959716043276,0.012614695610357884,4.0,0.0,2.31977,0.032022564385463026,0.05137281206660571,4.0,0.0,26.290000915527344,11.470964,14.552,49.73771760244819,37.526951135605394,4,-0.7693709210445279,-0.612225359118153,33.065,66.66000366210938,-0.2048994128072782,-0.6056105689884472,0.0842,0.01993,2026-11-05,,True,False
GIB,CGI Inc.,Technology,Information Technology Services,Canada,15497523200.0,4,"2022,2023,2024,2025",0.1410324404123583,-0.0197177848026829,0.1254519083724354,0.1260272264895989,4.0,4.0,0.0733788105993227,2773626000.0,2865333000.0,0.9679942959509418,False,-0.0715538511141334,0.163276297896224,0.001146625086085,,NYQ,USD,74.84,15497523200.0,35024222.0,69.8,66.3,56.0,85,100,99.2,76.8,99,2026-09-04,8.92172,0.002238875551995756,0.0010243935825613448,9.0,4.0,9.77737,0.010476436544026413,0.0069838386085465665,10.0,4.0,72.8499984741211,10.598299,6.558,,,0,,,97.5,122.43000030517578,-0.2528205284705529,-0.4049661170258012,,0.00398,2026-11-11,"statements in CAD, price in USD, own-history multiples skipped",False,False
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,United States,116030496768.0,4,"2022,2023,2024,2025",0.3944727683836613,0.0594808002758465,0.3520452077272932,0.4260877190771742,4.0,4.0,-0.0089251285912553,21235000000.0,10832000000.0,1.9603951255539145,False,-0.0670731707317072,0.702538694401562,0.0123477806870514,,NYQ,USD,69.49,116030496768.0,606053560.0,100.0,96.3,21.7,65,100,62.8,76.7,100,2026-09-04,5.67712,-0.0015020243911876285,-0.0002764722145423004,5.0,5.0,5.86403,-0.0019878448732153498,-0.0016242251305425004,3.0,6.0,69.55999755859375,11.850212,8.77,11.411139553316676,9.274936722108958,4,0.03847752843892849,-0.054440988357939424,77.06,89.4000015258789,-0.09732679005198874,-0.22192397794917273,0.024300002,0.00116,2026-10-29,,True,False
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,36412157952.0,4,"2023,2024,2025,2026",0.2974810598522863,0.102179857465222,0.3544543783220427,0.2135036931959613,4.0,4.0,0.0286683341119526,417000000.0,1957000000.0,0.2130812468063362,False,-0.0863636363636363,0.6945453987176021,0.0191584982077679,,NMS,USD,185.38,36412157952.0,499021271.0,100.0,84.5,36.5,85,100,43.9,76.7,101,2026-09-04,9.0251,0.013501600809444625,0.014131385024057863,1.0,0.0,10.08516,0.025089649452345597,0.02285437259503742,0.0,1.0,180.77000427246094,17.169426,18.347,16.636509060897758,11.490523762322361,4,0.032032978622588804,0.5967070239356844,209.06,207.0800018310547,-0.13531998339012274,-0.12705233400595894,0.0547,0.0041,2026-12-01,,False,False
TDC,Teradata Corporation,Technology,Software - Infrastructure,United States,2677470208.0,4,"2022,2023,2024,2025",0.1785758516359135,0.1220921712558039,0.2171847638483965,0.1869617138049446,4.0,4.0,-0.0251392193369435,64000000.0,294000000.0,0.2176870748299319,False,-0.0869565217391304,0.6021494925496,0.0054388062379073,,NYQ,USD,28.79,2677470208.0,87388043.0,89.4,79.8,17.2,85,100,86.6,76.6,102,2026-09-04,2.70887,0.02211866805018392,0.02260098150245371,8.0,0.0,2.91215,0.01470055331781639,0.015142694800101664,7.0,1.0,28.260000228881836,9.886168,6.828,49.09065702394148,13.387357154655241,4,-0.7986140622404275,-0.48996654671115036,41.78,80.62000274658203,-0.3235998030425602,-0.6494666426927163,0.2824,0.01035,2026-11-03,,True,False
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,Uruguay,100940374016.0,4,"2022,2023,2024,2025",0.1431397180156116,0.0469343731993958,0.1334770729239137,0.3124067870182116,4.0,4.0,0.3890715790743284,5393000000.0,3820000000.0,1.411780104712042,False,-0.0124338809498378,0.47264225286992,0.0216646688701776,,NMS,USD,1991.06,100940374016.0,875216217.0,80.5,92.3,95.7,65,80,38.9,76.5,103,2026-09-04,38.28576,-0.04229670127354379,-0.057019566116923714,3.0,5.0,56.07379,-0.021675395447076418,-0.03533261915727104,4.0,5.0,2006.5799560546875,35.034702,27.853,65.94040184544997,31.613513430548927,4,-0.46869140891628536,-0.11895272060823991,2548.5,2613.6298828125,-0.21264274826184515,-0.23226315659682173,0.0175,0.06962,2026-11-04,,True,False
